Date,log_return
1986-10-14,-0.02912498447157191
1986-10-15,0.01906116253233914
1986-10-16,-0.02043667856764928
1986-10-17,0.021784387666517135
1986-10-20,0.021319928111732247
1986-10-21,0.0032905590730988588
1986-10-22,-0.024610487184831217
1986-10-23,0.0020181641562371953
1986-10-24,0.0033545821461530415
1986-10-27,-0.03614440496914403
1986-10-28,-0.015395685477973554
1986-10-29,-0.032249301324101705
1986-10-30,0.0937861427999303
1986-10-31,0.011210140473610516
1986-11-03,-0.036732009268730006
1986-11-04,0.02353049741019425
1986-11-05,-0.008005379643785837
1986-11-06,0.009996751028711108
1986-11-07,0.00463116937556808
1986-11-10,0.00985229644301164
1986-11-11,0.005865119452398058
1986-11-12,-0.0039062549670650995
1986-11-13,0.014248945741520492
1986-11-14,0.008325376297018653
1986-11-17,-0.0038338705107219006
1986-11-18,0.0019187725746224146
1986-11-19,-0.008341402231089552
1986-11-20,-0.027434770934194063
1986-11-21,0.0019847839793859824
1986-11-24,-0.00996354971119111
1986-11-25,0.004662013105811371
1986-11-26,-0.003327790092674691
1986-11-28,0.0
1986-12-01,0.01914881883876074
1986-12-02,-0.004588667507431056
1986-12-03,-0.0059308246332752486
1986-12-04,0.004615900051966048
1986-12-05,-0.003955179842927943
1986-12-08,-0.008623602363932155
1986-12-09,-0.005344034094271545
1986-12-10,0.012645759200287786
1986-12-11,0.024176283677390383
1986-12-12,0.04048623770834024
1986-12-15,0.015380186287805868
1986-12-16,-0.016620881236040295
1986-12-17,-0.017533323295962213
1986-12-18,0.02803048668147352
1986-12-19,0.01644874124867757
1986-12-22,0.02388173200338738
1986-12-23,-0.0011806376814152912
1986-12-24,0.01930448951023801
1986-12-29,0.022344097724023657
1986-12-30,0.004522336706810915
1986-12-31,0.011217167530924924
1987-01-02,0.011092737149718113
1987-01-05,-0.008307995723285375
1987-01-06,0.012710864696042322
1987-01-07,0.0038366722864873726
1987-01-08,0.01896561858749307
1987-01-09,0.008019289166619797
1987-01-12,0.011646505386323504
1987-01-13,-0.007395701961129025
1987-01-14,0.01421450624684998
1987-01-15,-0.002093145714505215
1987-01-16,0.0020931457145052196
1987-01-19,-0.022734259591620596
1987-01-20,0.0016029925954563
1987-01-21,-0.006964935736841517
1987-01-22,0.008565362858923
1987-01-23,-0.009103141844726114
1987-01-26,0.0021493828801443507
1987-01-27,-0.008084118399958911
1987-01-28,0.00431966114451638
1987-01-29,0.0064447054426421835
1987-01-30,0.002673083655300714
1987-02-02,-0.007502714722644564
1987-02-03,-0.011360684805811684
1987-02-04,-0.00655024176071843
1987-02-05,0.01629585219123195
1987-02-06,-0.0064865092296066615
1987-02-09,-0.0038033189014135297
1987-02-10,0.003260872454697596
1987-02-11,-0.02194273446650595
1987-02-12,0.001108647563664023
1987-02-13,-0.012263252903841062
1987-02-17,-0.0028082017892904114
1987-02-18,-0.01930781160492493
1987-02-19,0.0022909517465557624
1987-02-20,0.019825061647659438
1987-02-23,-0.0388842582631001
1987-02-24,-0.023599915340873377
1987-02-25,-0.019289326221898773
1987-02-26,0.03292724883402459
1987-02-27,-0.031710703671820474
1987-03-02,-0.0012165451622041087
1987-03-03,0.057361274171306556
1987-03-04,0.0
1987-03-05,0.033901551675681416
1987-03-06,0.0071962668705950125
1987-03-09,0.0
1987-03-10,0.007692345623155645
1987-03-11,0.0032786914616982953
1987-03-12,0.004897968975547376
1987-03-13,-0.0016299922109311756
1987-03-16,0.011892032037929644
1987-03-17,0.017577017103772977
1987-03-18,-0.010082335341512478
1987-03-19,-0.007494681762260499
1987-03-20,0.00482445320638144
1987-03-23,-0.005361943141385287
1987-03-25,-0.006472514505617479
1987-03-26,0.008084118399958838
1987-03-27,0.0010729614763274643
1987-03-30,0.0010718114638068764
1987-03-31,0.008002176603602291
1987-04-01,-0.0021276603771167293
1987-04-02,0.006369448285479707
1987-04-03,-0.011708489264900054
1987-04-06,0.0016047074853018082
1987-04-07,-0.0010695188185267251
1987-04-08,-0.0005351886667749375
1987-04-09,-0.002143623543251342
1987-04-10,-0.020596934090622628
1987-04-13,-0.010459770562685385
1987-04-14,0.0011061948030665315
1987-04-15,0.02024692966750235
1987-04-16,0.006479504310986182
1987-04-20,0.004296462033505332
1987-04-21,0.016476588527724944
1987-04-22,0.0031578973611354013
1987-04-23,0.0
1987-04-24,-0.0010515248077202785
1987-04-27,-0.009513813831276897
1987-04-28,-0.005324826213063835
1987-04-29,-0.0037443210367994113
1987-04-30,0.005344748158880943
1987-05-01,0.00425532557013827
1987-05-04,0.004765696073014425
1987-05-05,0.013120104234060603
1987-05-06,0.002083334086854269
1987-05-07,-0.007310737522005952
1987-05-08,0.01042762316225916
1987-05-11,0.0077499742069491355
1987-05-12,-0.003092785970444161
1987-05-13,0.0010319918356559094
1987-05-14,0.008729195352110837
1987-05-15,0.01421343725005545
1987-05-18,0.00352201621937831
1987-05-19,0.003009029351618877
1987-05-20,-0.011077656080592939
1987-05-21,0.01007565198874164
1987-05-22,-0.01362625171176511
1987-05-26,-0.01691047214831651
1987-05-27,0.0015491869868293187
1987-05-28,-0.005173317280220528
1987-05-29,0.004140792666031387
1987-06-01,0.009766204582943857
1987-06-02,0.007643349312568066
1987-06-03,0.008592420819782695
1987-06-04,-0.0060575652165947005
1987-06-05,0.0020232682673435387
1987-06-08,0.007551004919218007
1987-06-09,-0.005027662676965612
1987-06-10,-0.0005041593250222219
1987-06-11,0.001008064601495042
1987-06-12,0.004022127091503924
1987-06-15,0.007000028583543356
1987-06-16,0.009915797655661753
1987-06-17,0.006883016357844815
1987-06-18,0.004399909322608983
1987-06-19,0.007290433262679274
1987-06-22,-0.007778357156233412
1987-06-23,-0.026707818914935868
1987-06-24,0.008982096315827586
1987-06-25,0.0009930487409918532
1987-06-26,0.00938510222772197
1987-06-29,0.001964637174164816
1987-06-30,-0.007881814202253368
1987-07-01,0.012288186080872877
1987-07-02,0.006815995229169557
1987-07-03,0.0
1987-07-06,0.014929244294354535
1987-07-07,-0.007677580899034306
1987-07-08,0.008633147144702875
1987-07-09,0.017984393855252887
1987-07-10,0.0009376465759634323
1987-07-13,0.0018726597232918325
1987-07-14,0.012549548851599661
1987-07-15,0.02643727352760642
1987-07-16,0.009402352678390334
1987-07-17,0.0
1987-07-20,-0.009402352678390393
1987-07-21,-0.021828970441412094
1987-07-22,-0.0009199632663548243
1987-07-23,-0.0232785185531735
1987-07-24,-0.031095545309261324
1987-07-27,-0.0038948442615409622
1987-07-28,0.0406268535302711
1987-07-29,0.006535970979785449
1987-07-30,-0.0009310987637294623
1987-07-31,-0.0018648024052040195
1987-08-03,0.03575082842085041
1987-08-04,-0.017715657501411297
1987-08-05,-0.020838911073868507
1987-08-06,-0.009402984184282414
1987-08-07,-0.007586570289864785
1987-08-10,-0.014864814585585792
1987-08-11,0.01771652754477422
1987-08-12,-0.005234368363256175
1987-08-13,-0.009587801155153513
1987-08-14,-0.011140827266845732
1987-08-17,-0.03368322389764277
1987-08-18,-0.0005039052764727677
1987-08-19,-0.006573980692097824
1987-08-20,-0.012251301780520628
1987-08-21,-0.013964540350372447
1987-08-24,-0.0010422095784436427
1987-08-25,0.006237026455547698
1987-08-26,0.009796417608629478
1987-08-27,0.010209379131564897
1987-08-28,-0.012778093618741156
1987-08-31,0.016326893287428666
1987-09-01,-0.00762005211146696
1987-09-02,0.0005098139289622219
1987-09-03,-0.007161155922828065
1987-09-04,-0.007212808189240798
1987-09-07,0.0
1987-09-08,-0.01826296520095378
1987-09-09,0.022905738565154248
1987-09-10,0.014815085785140682
1987-09-11,-0.015329886311310357
1987-09-14,0.011264840063140928
1987-09-15,0.0010178117927006245
1987-09-16,0.002540006445608302
1987-09-17,-0.0066174840622646785
1987-09-18,0.0
1987-09-21,0.009657000080161252
1987-09-22,-0.021473217706734594
1987-09-23,0.015893695243229547
1987-09-24,-0.0025464745107656546
1987-09-25,-0.00716482082414666
1987-09-28,0.0005134788302808095
1987-09-29,0.0051203388879751096
1987-09-30,0.0020408170348527664
1987-10-01,0.0
1987-10-02,0.01316474709121085
1987-10-05,-0.0035273405179684107
1987-10-06,-0.024528567490220046
1987-10-07,0.017944598403867997
1987-10-08,0.004562745558418237
1987-10-09,-0.00507100478155776
1987-10-12,0.0
1987-10-13,-0.0005085176819472706
1987-10-14,0.006590644895453807
1987-10-15,-0.0010111224319487625
1987-10-16,0.023001013997128675
1987-10-19,-0.02198989156517982
1987-10-20,0.0
1987-10-21,0.007049374610228948
1987-10-22,0.012961298100042812
1987-10-23,-0.0004954173992833394
1987-10-26,-0.008959741371471869
1987-10-27,0.007472014838700836
1987-10-28,-0.0024844733276618335
1987-10-29,-0.008493680840326824
1987-10-30,0.0015041366586146462
1987-11-02,-0.0161619679569981
1987-11-03,-0.012810833671759345
1987-11-04,-0.015592831516904253
1987-11-05,-0.003673580620411982
1987-11-06,-0.015364540661247005
1987-11-09,-0.0037443210367994113
1987-11-10,0.01700359776258416
1987-11-11,-0.0031662295580495493
1987-11-12,0.0005284015974991018
1987-11-13,-0.002115283707813199
1987-11-16,-0.010644060045946667
1987-11-17,-0.022181055441467538
1987-11-18,0.018428705822917005
1987-11-19,-0.0037664827954768934
1987-11-20,0.017103570327014823
1987-11-23,0.023049737059964055
1987-11-24,-0.03049657998442589
1987-11-25,-0.005353331842500152
1987-11-27,0.0
1987-11-30,-0.005921955395463678
1987-12-01,-0.00432901108958547
1987-12-02,0.008101583604904736
1987-12-03,0.014949557647106235
1987-12-04,-0.010119926579762307
1987-12-07,-0.020552372953321237
1987-12-08,-0.013201511858535955
1987-12-09,0.025691492308429126
1987-12-10,-0.0010799137118622621
1987-12-11,-0.010863767898986956
1987-12-14,-0.04696223454045416
1987-12-15,-0.04208686587488968
1987-12-16,-0.04768629604415434
1987-12-17,0.0
1987-12-18,-0.02536597638101412
1987-12-21,-0.029327615094520063
1987-12-22,0.09338432461111083
1987-12-23,0.0024067400305648376
1987-12-24,-0.006027745797517313
1987-12-28,-0.004848494346621409
1987-12-29,0.029334638577535363
1987-12-30,0.001179245419675653
1987-12-31,-0.013646014184805745
1988-01-04,0.05971057710523075
1988-01-05,0.006730255354067889
1988-01-06,-0.00898377743451133
1988-01-07,-0.02455161858238321
1988-01-08,0.0017326022237813096
1988-01-11,-0.041230810522678414
1988-01-12,0.00778680184910086
1988-01-13,-0.012004946096823486
1988-01-14,0.032088314551500664
1988-01-15,-0.010582109330536972
1988-01-18,0.021053409197832263
1988-01-19,0.0011567381278237332
1988-01-20,-0.005797117684325958
1988-01-21,0.0005812264040408708
1988-01-22,-0.012865674539607512
1988-01-25,0.007038152220261447
1988-01-26,-0.008805457540345042
1988-01-27,-0.019048194970694474
1988-01-28,0.0178682538308459
1988-01-29,0.0017693900222265277
1988-02-01,-0.008284071043420339
1988-02-02,0.005333345975362823
1988-02-03,0.01175101653551873
1988-02-04,0.0029163041957882383
1988-02-05,0.00985229644301142
1988-02-08,0.020548668227387542
1988-02-09,-0.01824451974253749
1988-02-10,-0.015072749123649781
1988-02-11,0.0029163041957882383
1988-02-12,-0.019406666095203584
1988-02-15,0.0
1988-02-16,-0.0023781224049673243
1988-02-17,-0.01077209698191107
1988-02-18,-0.00724640852076731
1988-02-19,0.013843134092197657
1988-02-22,-0.005394079605670044
1988-02-23,0.009569451016150672
1988-02-24,-0.013181736702064503
1988-02-25,-0.04439693350044691
1988-02-26,-0.005690815231754848
1988-02-29,0.013228539363181618
1988-03-01,-0.025991954492221622
1988-03-02,0.007677580899034112
1988-03-03,-0.021908092711735095
1988-03-04,0.01807667040017922
1988-03-07,-0.018076670400179136
1988-03-08,0.014872566409395964
1988-03-09,-0.0038585256875295227
1988-03-10,0.03295608768329563
1988-03-11,0.009925639799969998
1988-03-14,-0.0396652563924314
1988-03-15,0.015296665375473608
1988-03-16,0.013819315400080936
1988-03-17,0.022209426134276598
1988-03-18,0.013333530869465168
1988-03-21,-0.005433155532371495
1988-03-22,-0.030733826452618827
1988-03-23,0.03435920806693562
1988-03-24,0.009006365291583779
1988-03-25,0.020119021807616738
1988-03-28,-0.0011723330768234393
1988-03-29,0.001757984630897962
1988-03-30,-0.0011716462968907467
1988-03-31,0.0017569550639664811
1988-04-04,-0.00586856144365894
1988-04-05,-0.016019328027285073
1988-04-06,0.004773278752657812
1988-04-07,0.014771317320312503
1988-04-08,-0.01061330717164881
1988-04-11,0.05758643261345975
1988-04-12,0.010576218817502488
1988-04-13,0.003316752625994042
1988-04-14,0.015334364000106524
1988-04-15,-0.00435730536895559
1988-04-18,0.00977737283829492
1988-04-19,-0.03185332453749462
1988-04-20,0.0005578800702569709
1988-04-21,0.022609179211277367
1988-04-22,-0.01151644206155918
1988-04-25,0.012606360425584757
1988-04-26,0.009756174945364656
1988-04-27,-0.01193720089172482
1988-04-28,-0.022634143173363836
1988-04-29,0.01055272219915971
1988-05-02,-0.05566456755818409
1988-05-03,0.01045913079013729
1988-05-04,-0.00405445096389498
1988-05-05,0.010392703240259508
1988-05-06,0.012557242629681055
1988-05-09,-0.003978408202808301
1988-05-10,-0.0034227072775021715
1988-05-11,-0.0011435107020789379
1988-05-12,0.0005719188031211039
1988-05-13,0.00228440990263269
1988-05-16,0.009650940646640302
1988-05-17,0.001129305597151487
1988-05-18,-0.018798616810743112
1988-05-19,0.002297531165737766
1988-05-20,-0.0011481057518318604
1988-05-23,-0.023243347372327253
1988-05-24,0.0017621149933992233
1988-05-25,0.02033180696502209
1988-05-26,0.008588658577845137
1988-05-27,-0.005144338295600831
1988-05-30,0.0
1988-05-31,0.005144338295600713
1988-06-01,0.0034149151000692026
1988-06-02,0.003969384287498867
1988-06-03,-0.00909614003384452
1988-06-06,-0.013222382921850928
1988-06-07,0.0023121397583793788
1988-06-08,0.0017306032585792156
1988-06-09,-0.015099009265368718
1988-06-10,-0.02308477770479013
1988-06-13,-0.016299787373532694
1988-06-14,0.02524172474919411
1988-06-15,-0.017360507841257228
1988-06-16,0.003616640470188736
1988-06-17,-0.01149785737812551
1988-06-20,-0.025270990408963606
1988-06-21,-0.012562979300705266
1988-06-22,0.0131870042819539
1988-06-23,-0.01066175041475978
1988-06-24,0.010661750414759849
1988-06-27,-0.01066175041475978
1988-06-28,0.009413310801921546
1988-06-29,-0.040795969458118995
1988-06-30,-0.011122129698273748
1988-07-01,-0.01859283307661586
1988-07-05,0.012654181509033363
1988-07-06,0.021604768311981923
1988-07-07,0.024945329296290755
1988-07-08,-0.026241505757737406
1988-07-11,-0.05738732536664343
1988-07-12,0.003428182994068191
1988-07-13,-0.017956283556978002
1988-07-14,0.033576295533604306
1988-07-15,0.0006736275094742743
1988-07-18,0.06453852113757116
1988-07-19,-0.043878006172054194
1988-07-20,0.03881470421550747
1988-07-21,0.03246227614466132
1988-07-22,-0.0006144393434478832
1988-07-25,-0.011124960226654526
1988-07-26,-0.006234434158428942
1988-07-27,0.011812384784482806
1988-07-28,-0.00619964787952545
1988-07-29,0.01787412763222332
1988-08-01,-0.018496211633622316
1988-08-02,-0.03160819390351421
1988-08-03,-0.02405055799367633
1988-08-04,-0.005277057100843781
1988-08-05,0.01248783891820555
1988-08-08,0.03403217671668741
1988-08-09,-0.0178348676360342
1988-08-10,0.005767398235916599
1988-08-11,0.0063694482854799285
1988-08-12,-0.013423020332140774
1988-08-15,0.0032123381301837994
1988-08-16,-0.005144705881237706
1988-08-17,-0.003228934029171475
1988-08-18,0.008373639910409139
1988-08-19,0.011479717905261913
1988-08-22,-0.001269035703304933
1988-08-23,-0.0025429130041122487
1988-08-24,-0.010236813642286638
1988-08-25,-0.014248945741520375
1988-08-26,0.0013037811494832916
1988-08-29,-0.007191923774705881
1988-08-30,0.009794397592287625
1988-08-31,-0.013080631243106482
1988-09-01,-0.009259325412796712
1988-09-02,-0.017426714472176398
1988-09-05,0.0
1988-09-06,-0.03719437000804881
1988-09-07,0.0028030852271163373
1988-09-08,0.01527807495432039
1988-09-09,-0.02583040642766969
1988-09-12,0.023760726489143662
1988-09-13,0.004822606659931159
1988-09-14,0.055476970459996416
1988-09-15,-0.034394924787884903
1988-09-16,-0.02452438986308435
1988-09-19,0.015058463874201535
1988-09-20,0.024162249279079777
1988-09-21,0.007267954027871357
1988-09-22,0.003942186445739125
1988-09-23,-0.06712108806727074
1988-09-26,-0.007037326720576204
1988-09-27,0.004228336109521105
1988-09-28,-0.010604553248797112
1988-09-29,-0.011436865190946175
1988-09-30,-0.042590871744734235
1988-10-03,-0.0227627430538636
1988-10-04,0.0
1988-10-05,-0.035146139864459226
1988-10-06,0.0031746058407726395
1988-10-07,0.028896973569441126
1988-10-10,0.04515439748054419
1988-10-11,0.002939017545389065
1988-10-12,0.02821163589800274
1988-10-13,0.016973533379705967
1988-10-14,0.04390279796526358
1988-10-17,0.01729916726281205
1988-10-18,-0.03558616518219256
1988-10-19,0.04673747785168984
1988-10-20,-0.05980955941904264
1988-10-21,-0.015352709089585317
1988-10-24,-0.09432613530234041
1988-10-25,0.031941879035745246
1988-10-26,0.006713937939348374
1988-10-27,0.016224544688010174
1988-10-28,0.008740041069352299
1988-10-31,-0.018295424321081485
1988-11-01,-0.0014781968693108945
1988-11-02,0.01904819497069441
1988-11-03,0.007950891180740029
1988-11-04,0.010741241831412616
1988-11-07,0.0028449521322313448
1988-11-08,-0.027359517895817215
1988-11-09,0.013053122244579262
1988-11-10,0.007893833598731336
1988-11-11,0.0
1988-11-14,0.018414118037269736
1988-11-15,-0.015559012600290032
1988-11-16,-0.025262981919965087
1988-11-17,-0.02817087696669622
1988-11-18,0.012700955194564606
1988-11-21,0.019118229357607017
1988-11-22,0.07369169574017606
1988-11-23,-0.04639114965533312
1988-11-24,0.0
1988-11-25,0.08942990051034679
1988-11-28,-0.03294105482397042
1988-11-29,0.004677589551110997
1988-11-30,0.02761516703297339
1988-12-01,0.013526776298201763
1988-12-02,0.0038314223115558676
1988-12-05,-0.021256839025415152
1988-12-06,0.009718249468921346
1988-12-07,0.01852496284447382
1988-12-08,-0.02046107187134006
1988-12-09,0.026770241064604832
1988-12-12,0.011257154524634248
1988-12-13,-0.009372139828863098
1988-12-14,0.02479978306041641
1988-12-15,0.0036674857733646547
1988-12-16,0.025302554664785905
1988-12-19,-0.03449661268699235
1988-12-20,0.08495672247596558
1988-12-21,-0.023463165050910173
1988-12-22,0.005197817073616917
1988-12-23,-0.04296041602736783
1988-12-27,0.020827887678365093
1988-12-28,0.0029403137913956755
1988-12-29,-0.013002547254072858
1988-12-30,0.018273423293072025
1989-01-03,0.015072749123649842
1989-01-04,-0.022695184153405375
1989-01-05,0.02671471296459563
1989-01-06,0.0062839395585345065
1989-01-09,0.010198388674462766
1989-01-10,0.0033764804166060906
1989-01-11,0.02002291587510773
1989-01-12,-0.0027571012778252147
1989-01-13,0.02076577350371139
1989-01-16,0.020873115318321107
1989-01-17,0.007913520590703665
1989-01-18,0.00889359772567764
1989-01-19,0.004158010148663898
1989-01-20,-0.02255537528837982
1989-01-23,-0.06521071871820584
1989-01-24,0.01684486769823956
1989-01-25,0.014921525816518082
1989-01-26,-0.03063453148107438
1989-01-27,0.0033879196719360434
1989-01-30,-0.02396007374714419
1989-01-31,-0.018648559078072977
1989-02-01,0.028987536873252187
1989-02-02,0.012493064247466405
1989-02-03,-0.011921798879174283
1989-02-06,-0.007452026460514678
1989-02-07,0.009733830074628929
1989-02-08,-0.0034246608813642146
1989-02-09,-0.004010317606153811
1989-02-10,-0.017955883520254783
1989-02-13,0.028803834604012632
1989-02-14,-0.0005680204640085633
1989-02-15,0.03516968664646544
1989-02-16,0.006560985810007635
1989-02-17,0.013532006218576373
1989-02-20,0.0
1989-02-21,0.002148228538289605
1989-02-22,-0.007539077173165975
1989-02-23,-0.0005406866852457616
1989-02-24,-0.02353049741019416
1989-02-27,0.005521825184307947
1989-02-28,0.0027495205663694545
1989-03-01,0.004930166107858586
1989-03-02,0.0205523729533212
1989-03-03,-0.0005354752470652093
1989-03-06,0.0032085589023657505
1989-03-07,-0.0331102158411638
1989-03-08,0.024531074749781116
1989-03-09,-0.00215633506734595
1989-03-10,0.0
1989-03-13,0.027676061275441446
1989-03-14,0.021807717811398265
1989-03-15,0.01882528247261849
1989-03-16,0.0010075567602997706
1989-03-17,0.02388173200338738
1989-03-20,-0.04063764573182627
1989-03-21,0.02777254993494063
1989-03-22,0.006453236592001301
1989-03-23,-0.0024770882123617607
1989-03-27,0.01916049773907579
1989-03-28,-0.03063480671754029
1989-03-29,0.013456470182455786
1989-03-30,0.040267385307449374
1989-03-31,-0.03680802925069981
1989-04-03,-0.011910810786181659
1989-04-04,0.02757437136197117
1989-04-05,-0.02557935823145129
1989-04-06,-0.011022155675047262
1989-04-07,0.009027142544527396
1989-04-10,0.03048416972931482
1989-04-11,-0.004367878820077382
1989-04-12,0.004852023104528112
1989-04-13,-0.019550964870955055
1989-04-14,0.020518550819690912
1989-04-17,0.02624822607493641
1989-04-18,0.02373860597789864
1989-04-19,0.04144737390679693
1989-04-20,0.08295786515644728
1989-04-21,-0.05167816471238522
1989-04-24,-0.12465001543056027
1989-04-25,0.032414658684281866
1989-04-26,-0.00564441761967707
1989-04-27,-0.017606926405086168
1989-04-28,-0.021840227478301787
1989-05-01,0.01364543589691379
1989-05-02,-0.04605914365696845
1989-05-03,0.02007091961717602
1989-05-04,0.02162246401316571
1989-05-05,-0.0241094088413374
1989-05-08,-0.03393589764260941
1989-05-09,0.0066752494337177625
